config_name,symbol,signal_date,entry_date,exit_date,entry_price,exit_price,stop_price,exit_reason,gross_return,net_return,holding_days,status,side,priority
config_iii,8002,2025-04-07,2025-04-08,2025-04-21,2050.0,2288.5,1868.2970455950806,target,0.11634146341463415,0.11339298362846643,13,closed,long,1
config_iii,6954,2025-04-06,2025-04-07,2025-04-18,3204.0,3445.0,2920.309905903501,time_stop,0.07521847690387017,0.0681324440339986,11,closed,long,1
config_iii,6981,2025-04-06,2025-04-07,2025-04-18,1892.0,2103.5,1724.2967199752827,time_stop,0.11178646934460888,0.10882846882330795,11,closed,long,1
config_iii,3110,2025-04-06,2025-04-07,2025-04-18,3120.0,3540.0,2688.335265809525,time_stop,0.1346153846153846,0.12736129258868983,11,closed,long,1
config_iii,4506,2025-04-07,2025-04-08,2025-04-09,572.0,501.088846743358,501.088846743358,stop,-0.12397054765147207,-0.1310402669732462,1,closed,long,1
config_iii,6701,2025-04-07,2025-04-08,2025-04-10,2820.0,3060.15,2596.7689257835764,target,0.08515957446808514,0.08358771009423883,2,closed,long,1
config_iii,9107,2025-04-06,2025-04-07,2025-04-18,1601.5,1826.0,1483.058330210639,time_stop,0.14018108023727754,0.13683958617563158,11,closed,long,1
config_iii,6702,2024-11-05,2024-11-06,2024-11-19,2700.0,2779.0,2539.9079434275627,time_stop,0.02925925925925926,0.026780517503805175,13,closed,long,1
config_iii,9101,2025-04-06,2025-04-07,2025-04-18,4265.0,4558.0,4011.5424923273354,time_stop,0.06869871043376319,0.06316554304710209,11,closed,long,1
config_iii,2914,2025-02-17,2025-02-18,2025-03-04,3750.0,3833.15,3647.211307579808,target,0.022173333333333357,0.0157660273972603,14,closed,long,1
config_iii,6752,2024-08-06,2024-08-07,2024-08-19,1010.0,1145.0299987792969,915.55995983919,target,0.13369306809831374,0.12881212411350432,12,closed,long,1
config_iii,6752,2025-04-06,2025-04-07,2025-04-18,1372.5,1550.5,1250.0618148956178,time_stop,0.1296903460837887,0.12593212066771464,11,closed,long,1
config_iii,8136,2025-04-07,2025-04-08,2025-04-21,1193.199951171875,1157.0,1052.719460909579,time_stop,-0.030338545636313524,-0.0346881359167293,13,closed,long,1
config_iii,8053,2024-08-06,2024-08-07,2024-08-21,2956.0,3356.0,2629.9490656112507,time_stop,0.13531799729364005,0.13289084471796392,14,closed,long,1
config_iii,8053,2025-04-07,2025-04-08,2025-04-21,2988.5,3198.0,2753.231535189821,time_stop,0.07010205788857286,0.06776633350216928,13,closed,long,1
config_iii,6301,2024-08-06,2024-08-07,2024-08-16,3596.0,4238.9,3207.5535858972316,target,0.17878197997775297,0.1725298337574473,9,closed,long,1
config_iii,6301,2025-04-06,2025-04-07,2025-04-18,3602.0,4044.0,3340.7331174556025,time_stop,0.12270960577456969,0.11631329930860329,11,closed,long,1
config_iii,7733,2025-02-17,2025-02-18,2025-03-04,2063.0,2146.175,1916.5846730628405,target,0.04031749878817265,0.03730460228819589,14,closed,long,1
config_iii,7733,2025-04-06,2025-04-07,2025-04-18,1453.0,1804.5,1348.9825737651786,time_stop,0.24191328286304198,0.2383165222638094,11,closed,long,1
config_iii,4004,2025-04-06,2025-04-07,2025-04-18,2393.5,2536.0,2144.5000558539246,time_stop,0.05953624399415083,0.05702121556384157,11,closed,long,1
config_iii,7003,2025-04-07,2025-04-08,2025-04-18,1431.0,1576.3,1210.1566434174022,target,0.10153738644304679,0.09797501507710861,10,closed,long,1
config_iii,6269,2025-04-07,2025-04-08,2025-04-21,3405.0,3615.0,2985.566320498062,time_stop,0.06167400881057269,0.054803033411783636,13,closed,long,1
config_iii,6723,2025-04-06,2025-04-07,2025-04-18,1346.0,1603.0,1126.8205320268185,time_stop,0.19093610698365526,0.18712050316513668,11,closed,long,1
config_iii,6525,2025-04-06,2025-04-07,2025-04-18,1835.5,2311.55,1512.9675578566903,target,0.25935712339961875,0.2563340450700232,11,closed,long,1
config_iii,4503,2024-12-18,2024-12-19,2025-01-07,1507.0,1537.0,1452.925549162795,time_stop,0.019907100199071003,0.015795285925952862,19,closed,long,1
config_iii,4503,2025-04-07,2025-04-08,2025-04-09,1329.5,1259.89840367307,1259.89840367307,stop,-0.05235170840686716,-0.05543707060400585,1,closed,long,1
config_iii,4503,2026-04-30,2026-05-01,2026-05-19,2199.0,2317.0,2048.6466591170597,time_stop,0.053660754888585724,0.05046092433048646,18,closed,long,1
config_iii,6361,2025-04-06,2025-04-07,2025-04-18,1800.0,1952.0,1605.493460595235,time_stop,0.08444444444444445,0.08137838660578386,11,closed,long,1
config_iii,6762,2025-04-06,2025-04-07,2025-04-18,1181.0,1375.0,1061.635304161682,time_stop,0.1642675698560542,0.16003677403639824,11,closed,long,1
config_iii,6762,2026-01-20,2026-01-21,2026-02-02,1940.5,2043.15,1811.0425893461586,target,0.05289873743880448,0.0499168650926714,12,closed,long,1
config_iii,4519,2025-08-12,2025-08-13,2025-08-26,6220.0,6011.0,5689.748010988633,time_stop,-0.03360128617363344,-0.041029414614808614,13,closed,long,1
config_iii,5401,2025-04-06,2025-04-07,2025-04-18,532.0999755859375,596.5,501.69584814629525,time_stop,0.12102993303682551,0.11266871312508572,11,closed,long,1
config_iii,6526,2024-07-24,2024-07-25,2024-08-02,3080.0,2782.800930117779,2782.800930117779,stop,-0.09649320450721462,-0.10360040963085809,8,closed,long,1
config_iii,6526,2025-04-06,2025-04-07,2025-04-18,1235.5,1443.0,1050.1348062010813,time_stop,0.1679481991096722,0.1638668078477462,11,closed,long,1
config_iii,6963,2024-08-06,2024-08-07,2024-08-21,1623.5,1726.0,1434.2551058351182,time_stop,0.06313520172466892,0.059597416371698214,14,closed,long,1
